"data","label","num_stars"
"Quạt mát nhưng ồn đau đầu ạ. Em mới nhận hàng giờ không biết sao","1","3"
"Quạt êm, gió mạnh vừa đủ. Nhựa thân dày và lồng quạt dày. Chỉ có 1 nhược điểm là rãnh trượt để nâng chiều cao quạt ảnh thứ 2 không tốt lắm, siết núm ko chặt hay bị sụp. Là 1 người tự sửa đc quạt, đã dùng qua Senko Asia, mình đánh giá Lifan chất lượng hơn ở hiện tại, 2 thương hiệu này công nghiệp hóa quá, nhanh xuống cấp. Nhà mình mấy cái Lifan r, quạt đứng cũng trên 10 năm, có cái quạt treo tường trên 20 năm. Chưa hỏng cuộn dây, chỉ có hỏng vỏ, dây nguồn và thay tụ điện Mấy tháng là châm dầu, vệ sinh bụi nên ko hỏng trục bạc thau.","2","5"
"Sao mà mình xem ở cửa hàng thì kêu bình thường, mà về đến nhà sử dụng quạt kêu to lắm. khi quay nó cứ kêu ù ù rung rung ấy.","1","3"
"Rất tốt nhé","2","5"
"Quạt chạy êm","2","5"
"Quạt kêu hơi to, động cơ run khi hoạt động","1","3"
"Quạt dùng rất tốt","2","5"
"Vận hành êm ạ","2","5"
"Dùng 2 năm quạt vẫn chạy êm","2","4"
"Bình thường so với giá tiền. Độ bền thì dùng lâu mới biết đk","1","3"
"Quạt lửng lifan xài rất tốt, quạt mạnh và rất mát.nút bấm rất nhẹ","2","5"
"Giao hàng nhanh nhan viên rất ok","2","4"
"quạt chạy êm, mát, ưng ý ah.","2","5"
"Hoạt động ổn định","2","4"
"Quạt rất tốt, điều khiển từ xa rất nhạy.nhân viên rất nhiệt tình, mở cửa che dù tiển khách ra về. Rất lịch sự và chu đáo. Điện Máy Xanh tuyệt vời...","2","5"
"Hàng sài OK lắm","2","5"
"Quạt tốt mà quay bị kêu to","1","3"
"Quạt mát và êm","2","5"
"hàng dùng tốt, đánh giá sau 1 tuần","2","5"
"Rất tốt, nhân viên nhiệt tình","2","5"
"Quạt quay kêu quá lớn, không dám cho quay luôn. Dây thì siêu ngắn. Lifan sịn mà đụng cái này chán ghê luôn","1","3"
"Quạt êm ạ nên mua người giao hàng rất thân thiện và đẹp trai","2","5"
"Quạt chạy yếu","0","1"
"Đang sử dụng.chạy êm","2","5"
"Giao hàng đúng giờ","1","3"
"Tôi hài lòng","2","5"
"Quạt chạy nhẹ êm, có điều hơi yếu, để hơi xa chừng 3-4 m là gió không tới","1","3"
"Quạt chạy êm, mát, nên mua","2","5"
"Chất lượng sản phẩm bình thường, giá bán đắt hơn so với các đại lý siêu thị khác khá nhiều.","1","3"
"Chăm sóc khách hàng nhiệt tình","2","4"
"Quạt dùng cũng ok","1","3"
"Quạt sử rất êm . Nhân viên phục vụ rất tốt","2","5"
"Sản phẩm chất lượng, nhân viên tiếp đón niềm nở. Rất hài lòng","2","5"
"Quạt mới nhưng lại có tiếng kêu lạch cạch khi quay; gió ổn nhưng động cơ có tiếng uuuuuuuuuu nghe rất khó chịu","0","2"
"Sp dùng được, chỉ tiếc đầu cắm điện bị lỏng","1","3"
