"data","label"
"Tivi rất tệ . Từ lúc mua đến bây giờ đã thay màn hình 2 lần . Tivi bị lỗi treo liên tục . Lâu lâu đang coi thì tự động out ra . Chính sách BH quá kém Đánh giá trên app từ 7.5.2024 đến 22.6.2024 mới có nhân viên tổng đài liên hệ hỏi cần hỗ trợ gì không . Gọi tổng đài khiếu nại thì tổng đài báo bận . Tệ chưa từng có Mua tivi mới trả tiền ngay . Tivi cũng không rẻ đổi lại chất lượng quá tệ . Đây là còn bảo hành nếu hết bảo hành thì chắc bỏ luôn tivi","0"
"Ok tốt","1"
"Máy treo liên tục","0"
"Rất tốt","1"
"Ok","1"
"Dùng hơn 1 năm rồi giờ mới viết đánh giá . Mọi thứ đều ổn đên hiện tại nhưng gia đình nào thay mới hoặc chưa mua thì nên chọn 60 cho phòng 20m, muốn hình ảnh mượt thì chọn tần số 120Hz nhưng chắc không được áp dụng với đài truyền hình Việt Nam","1"
"Nhân viên lắp đặt rất tệ không nhiệt tình","0"
"Hình ảnh nét,âm thanh to,rõ,nghe êm tai","1"
"quá chì bắp","0"
"Tốt","1"
"tốt","1"
"Tôi mua tivi này vừa tròn 2 tháng thì bị như này . Chán thật","0"
"Đến thời điểm hiện tại thì rất tốt.. chưa có vấn đề gì","1"
"TV tốt trình chiếu ok sắc nét","1"
"Sp tuyệt vời","1"
"Nhân viên rất nhiệt tình","1"
"Sản phẩm tốt nhưng shop giao thiếu đồ, chăm sóc khách hàng quá tệ.","0"
"Sản phẩm rất ưng ý, đội ngũ ktv nhiệt tình,chứ đáo giao hàng nhanh","1"
"👍","1"
"Oki, nhân viên rất chu đáo, nhiệt tình","1"
"Rất tốt","1"
"Tuyệt vời","1"
"Mua cho con xem. Màu sắc rõ nét","1"
"Sản phẩm tốt","1"
"Bt","0"
"Ok","1"
"OK lắm","1"
"Vừa mua về và lắp xong thì máy bị sự cố ngay. Bắt buột phải phải hành (không còn cách nào khác vì mình tự vận chuyển về nhà và tự lắp, nếu cửa hàng mang đến lắp thù mình từ chối nhận hàng rồi). Nhưng rồi cũng bảo hành xong!","1"
"tốt","1"
"Tốt","1"
"ok","1"
"Mình mua TV dùng chưa dc 1 tuần .TV bị tắt tiếng. Đổi cái mới. Hiện tại đang dùng.","0"
"Sản phẩm chất lượng đam bao tôi gọi thiếu bản cũng khu vực và các xa bạn nói dung s phẩm tốt","1"
"tivi đẹp, tốt, mua đúng thời điểm giá online. quá hời","1"
"sản phẩm rất tốt","1"
"Nhân viên nhiệt tình, trách nhiệm","1"
"OK","1"
"mk mới sử dụng gần 2 tuần nhưng chưa thấy có gì phàn nàn cả.","1"
"Hơi chậm","1"
"Cú cho 5 sao nhưng độ nét chưa nét vỉ so sánh tivi khác thì đanh giá ngay được tivi mà mình vừa mới OK","1"
"Rung rat tot","1"
".","1"
"Ti vi tốt","1"
"Tivi ok đó mng. Giá vậy đc tivi v là ngon r","1"
"Tivi xài rất là ok nhưng chỉ có cái là kết nối bên bluetooth không được","1"
"Rõ nét, âm thanh hay, giá quá tốt","1"
"Sản phẩm rất ok rất hài lòng","1"
"Mọi người rất ngạc nhiên khi một sản phẩm tốt với giá cả rất tiện nghi","1"
"Hình ảnh đẹp, âm thanh sống động","1"
"ok","1"
"Chú vược","1"
"Rất tốt","1"
"Âm thanh, hình ảnh tốt, bắt wifi hơi kém","1"
"Nói chúng rất tiện cho người có công việc bận dộn không đi được vẫn nhận được hàng như ý","1"
"Hiệu năng của google tv không tốt lắm, vẫn giật lag khi chuyển app","1"
"Sao nói kênh FPT free 1 tháng mà sao thấy nhắn thanh toán hoài . Hơi phiền","0"
"Mình mới mua đc tầm 10 ngày, sao Bluetooth dùng chập chờn vậy nhỉ. Giờ không kết nối đến loa bluetooth được Thêm nữa TV dùng khá lag mặc dù chỉ có mấy app mặc định. Không biết sản phẩm lỗi hay sao nhỉ ?","0"
"Dùng ok nhé mượt nét nói chung là ưng","1"
"Ok","1"
"Nhân viên giao hàng thái độ nhiệt tình, chuyên nghiệp","1"
"Hiện tại tôi đang dùng sản phẩm này vẫn tốt bình thường","1"
"👍👍👍👍","1"
"Sản phẩm rất tốt","1"
"Tốt","1"
"xem hình anh nét","1"
"Tạm thời thấy OK. Thái độ nhân viên bán hành niềm nở thân thiện","1"
"Rất tốt.","1"
"Hình ảnh rõ nét. 5 sao","1"
"Chất lượng tốt, nhân viên lắp đặt nhiệt tình. Sp kết nối được wifi phát từ điện thoại.","1"
"Sản phẩm tốt rõ nét","1"
"................","1"
"Sony vẫn là Chất lượng, phần mềm nhiều tiện ích, giá thành giảm chút nữa thì rất ok","1"
"tivi rất đẹp","1"
"không cung cấp gói khuyến mãi fpt Vip 3 thang cho khách khi mua tivi, nhân viên kỹ thuật thì đá qa bảo hành, bh đá qa kịh doanh","0"
"Quá ok luôn","1"
"Tivi xem hình ảnh đẹp nha!","1"
"TV SONY thì miễn bàn r, từ hình ảnh đến âm thanh rất tốt. Rất hài lòng về cách tư vấn là phục vụ của nhân viên.","1"
"sản phẩm rất tốt tôi rất hài lòng","1"
"Hình ản đẹp Bắt wifi rất yếu , loa nghe chán thật , tivi không được mượt cho lắm Cắm dây thì mạng mạnh nhưng hay lỗi lâu lâu lại loadddingggg Mắc hơn lg với samsung nhưng tệ hơn Được cái có sẵn nút youtube với TV nên người già dễ sử dụng","0"
"Sản phẩm tốt","1"
"Sản phẩm này rất tốt","1"
"Rất tốt","1"
"Tivi tốt hình ảnh đẹp ,","1"
"Sản phẩm xài rất tốt","1"
"Vào mạng khá chậm! Lâu lâu bị đơ, Bluetooth yếu.","1"
"Tôi rất hài lòng","1"
"Cảm thấy rất tốt","1"
"Màn hình , âm thanh tốt, mỗi tội vi xử lí hơi chậm đôi lúc bị lỗi","1"
"Sản phẩm tốt, nhiều công nghệ mới.","1"
"Giao hàng nhanh. Nhân viên nhiệt tình. Rất hài lòng.","1"
"Tivi xài hơi bị đỉnh sắc nét giọng nói nhạy","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
