"data","label"
"rất tuyệt vời","1"
"Mua giảm giá khoảng 11tr, nhưng xài rất ok luôn.","1"
"Ok","1"
"Hiện tại tình trạng tốt. Cám ơn.","1"
"Mục đích mua Tivi là để có Youtube Kids cho con xem riêng và Youtube người lớn xem riêng. Mà cuối cùng rơi vào chiếc muốn xem Kids thì đi vào cửa youtube của người lớn, thế thì còn ý nghĩa gì nữa. Tại sao các dòng tivi samsung trước và sau dòng này khi tìm kiếm trên mục Apps thì có ứng dụng cho Kids mà cái này không có hả trời.","0"
"Quá tốt","1"
"Sản phẩm tốt. Nhân viên lắp đặt thân thiện nhiệt tình.","1"
"Chất lượng tốt","1"
"Ok","1"
"Rất tốt","1"
"Hãng tivi Samsung và ĐMX rất tệ.Chính xách bảo hành không tốt, mua sản phẩm được 8 ngày báo lỗi thì phát hãng báo do ĐMX , ĐMX thì báo do khách hàng nên không đồng ý đổi mà lại thay linh kiện.À ươm hơn 1 tháng không xử lý được cho khách. Lắp đặt thì lệch nghiêng, nhân viên thái độ.Rất tệ.","0"
"Tivi mẫu mã đẹp, chất lượng tốt","1"
"Mới dùng được hai tháng thấy cũng OK","0"
"Rất tốt","1"
"Rat hai lòng","1"
"Chất lượng ổn","1"
"Mới dùng nên chưa có thể nhận xét nhiều đc.","1"
"Tốt","1"
"Ok","1"
"tốt","1"
"Ok","1"
"Very good","1"
"Cảm nhận tốt","1"
"Rat hài lòng.","1"
"Xem nét sử dụng dễ","1"
"Hình ảnh rất nét với chân thực. Rất tốt","1"
"Bình thường","0"
"Tốt","1"
"Tuyệt","1"
"Hình ảnh rất OK âm thanh tốt sau này như thế nào thì chưa rõ tặng điện máy xanh 5sao","1"
"Sp tốt","1"
"Cũng được","1"
"Âm thanh hơi nhỏ","1"
"Tôi muốn gọi nhân viên hướng dẫn sử dụng !","1"
"Hiện tại rất tốt","1"
"ok","1"
"Ok","1"
"Sài ok","1"
"Hiên tai san phân tổt, thái độ của nhân viên nhiệt tình ,chu đáo ,vui vẻ nhẹ nhàng","1"
"Tốt","1"
"Rất tốt","1"
"Tốt .Nv lắp đặt nhiệt tình","1"
"Location: Khách chưa chọn địa chỉ .","1"
"Tốt. Lâu lâu vẫn hơi lag nhẹ","1"
"Loa nghe hơi nhỏ","1"
"Good","1"
"Ok","1"
"Giao hàng nhanh, tư vấn nhiệt tình, sản phẩm tốt","1"
"Rất hài lòng","1"
"Hàng tốt rất ưng ý..","1"
"Tốt","1"
"Rất tốt","1"
"Hình ảnh rõ nét","1"
"Mua tuần rồi xài ổn. Giá 15tr300","1"
"Giá cao hơn chỗ khác","0"
"Nói chung ok","1"
"Nhân viên nhiệt tình","1"
"Sữ dụng dễ dàng , Dễ hiểu","1"
"Phần mềm xài giọng nói sử dụng tìm kiếm không chính sát. ..","0"
"Rất tốt","1"
"Ti vi chất lượng cao","1"
"TV xem rất đẹp và mượt","1"
"Ok","1"
"Ok","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
"","0"
"","1"
"","1"
"","1"
"","1"
