"data","label"
"thợ lắp điều hoà toàn mấy ông cửu vạn làm ăn chán nói còn láo ko chịu khắc phục tiền cầm ko thiếu đồng nào làm ăn chả ra gì, ống đồng ko chịu hút chân không đến khi lỗi do lắp đặt nhà sản xuất nó có bảo hành lỗi này đâu xả đuổi thì chịu rồi. Trải nhiệm mua hàng cực tồi tệ. 0 sao chứ 1 sao lại nhiều quá rồi.","0"
"máy dùng tốt","1"
"sản phẩm tốt, xài ổn định","1"
"tốt, máy chạy êm, mát, dùng tiết kiệm điện","1"
"máy làm lạnh nhanh, tốt, còn sưởi ấm thì mình chưa dùng tới","1"
"tốt, máy chạy êm, mát","1"
"máy chạy êm, ổn định","1"
"tốt, máy chạy êm, mát","1"
"máy xài tốt, ổn định","1"
"rất hài lòng về sản phẩm, máy chạy êm tốt, do mới dùng thời gian đầu nên tạm thời cho 4 sao","1"
"sản phẩm tốt, xài ngon","1"
"máy hoạt động tốt, mà xài 1 thời gian cái đèn trên máy ko sáng không biết vì lí do gì","1"
"tốt, máy chạy êm, mát","1"
"máy hoạt động tốt, tuy nhiên cục nóng bị chảy nước","1"
"tiết kiệm điện, xài tốt, máy chạy êm","1"
"sản phẩm tốt, xài êm, máy làm lạnh ok","1"
"sản phẩm tốt, xài được, hôm trước bị hư ống đồng thì có bạn sửa rồi giờ ổn rồi","1"
"máy xài tốt, chạy êm, có điều lắp đặt hơi yếu tay","1"
"chiều sưởi không thấy ấm lắm, còn máy làm lạnh tốt","1"
"mình rất thích Daikin, máy chạy tốt, dùng êm","1"
"Dùng ok","1"
"Hiện tại thấy rất ổn","1"
"sp dùng tốt","1"
"sp sử dụng tốt","1"
"tốt","1"
"sử dụng ok","1"
"tốt","1"
"Sp tốt","1"
"tốt","1"
"Mình mua và sử dụng tốt","1"
"Máy dùng ổn, chạy êm, làm lạnh ok","1"
"sp tốt, êm","1"
"máy hoạt động bình thường","1"
"sản phẩm lạnh tốt, thiết kế đẹp , remote không đẹp, máy không gây ồn","1"
"Máy dùng tốt, chạy êm, lạnh nhanh","1"
"sẽ giới thiệu sản phẩm cho bạn bè, người thân do máy chạy tốt, êm","1"
"Máy làm lạnh nhanh, dùng ổn không có vấn đề gì","1"
"sản phẩm xài ok, máy làm lạnh nhanh sẽ giới thiệu sản phẩm cho bạn bè, người thân","1"
"sp êm, ok","1"
"tốt","1"
"Máy lạnh dùng ok, tốt","1"
"sp tốt, êm","0"
"Sản phẩm mình sử dụng bình thường, rất tốt ạ","1"
"sp tốt","1"
"sp tốt","1"
"máy chạy tốt được, không gây ra tiếng ồn , sẽ giới thiệu sản phẩm cho bạn bè, người thân","1"
"Sp tốt","1"
"Máy dùng tốt, chạy êm, làm lạnh nhanh","1"
"sp tốt","1"
"tốt","1"
"Sp tốt","1"
"sp tốt","1"
"Sp tốt","1"
"Máy hoạt động tốt, êm","1"
"Sp tốt","1"
"tốt","1"
"dùng mát","1"
"sp hoạt động tốt","1"
"Sp tốt","1"
"SP chạy êm","1"
"Máy dùng tốt, làm lạnh nhanh","1"
"máy dùng tốt, máy không kêu,chạy êm, sẽ giới thiệu sản phẩm cho bạn bè, người thân","1"
"SP tốt","1"
"dùng thấy ok","1"
"Sp tốt","1"
"Sp tốt","1"
"dùng ok,","1"
"tốt","1"
"sản phẩm dùng tốt, không kêu, làm lạnh nhanh , mát sâu, ưng ý","1"
"dùng thấy ok,","1"
"máy hơi kêu hơi ồn","1"
"máy mới mua thấy sử dụng êm, ok, làm lạnh nhanh, tiết kiệm điện","1"
"gần đây vợ chồng tôi có qua cửa hàng điện máy xanh ở đường ngô xuân quang châu quỳ gia lâm hà nội vcl tôi quá thất vọng về cách làm việc của một số nhàn viện ở đây cứ thế vcl tôi đã cóc tiền mua một cái bẹp từ với giá 19 triệu đồng nhận từ vẫn có được một bộ xong nhưng đến mạng bếp vào lắp đặt thì không thấy xong đâu sau tôi có hỏi thị nhàn trả là kg có bực xúc về việc nhận viện quá sau tôi xin gặp trực tiếp để hỏi gặp giám đốc thì nhan viện dám độc không xuất hiện ở đây và vcl không lấy nữa qua buồn khi đặt niềm tiền ơi điện máy xanh","0"
"tôi mới mua nhưng chạy rất ok","1"
"Lắp đặt cực kì tồi tệ, để vòi nước chảy giữa cửa nhà,dù tôi đã chủ động cho thêm thợ lắp đặt 100 ngàn bên ngoài, tôi có ấn tượng cực kỳ tồi tệ về điện máy xanh sau lần này","0"
"Máy chạy êm, mát lạnh","1"
"Tôi có đặt mua Ti Vi và điều hòa ở Đồng Đăng nhưng không hài lòng về kinh ngiệm lắp đặt của 2 nhân viên. Về sau tôi phải lên thành phố mua điều hòa và tôi rất hài lòng về hai nhân viên lắp đặt đó","1"
"Mới mua cần cảm nhận thời gian","1"
"Rất ok, đáng tiền mua","1"
"ok","1"
"","1"
"","1"
"","1"
"","1"
