"data","label"
"Mấy anh chị em dùng Laptop ko cắm sạc rồi kêu máy đơ , máy lag này nọ Cũng nể mấy bác luôn","1"
"Xin cách đổi màu bàn phím","0"
"sản phẩm tốt","1"
"Tàm tạm, lâu lâu bị đơ xíu.","1"
"Tưởng gaming nặng nhưng máy này nhẹ. Sd mượt lắm. Màn nhưng FHD nhưng máy này màu đẹp ko nhợt. Nói chung thấy ok.","1"
"Thỉnh thoảng bị đơ","0"
"mua được 1 tuần, máy nóng, log in chậm, lâu lâu bị đơ","0"
"Mình chưa dùng hết tính năng nên cũng không biết","0"
"Máy xài khởi động hơn chậm cho dù chưa cài gì nhiều. Máy mới mua 21.990.000d mà giờ giảm còn 20.990.000d rồi, thật đau lòng D","1"
"Tuyệt vời","1"
"Hiện tại vẫn ổn","0"
"","1"
"","1"
"","1"
