"data","label"
"Cục nóng rất ồn ... làm phiền cả xóm","0"
"Máy đẹp,làm lạnh nhanh,có bảo hànhĐiểm trừ duy nhất không hài lòng là vừa hết bảo hành là máy có lỗi liền..","1"
"Bền đẹp ,nhanh lạnh và tiền nào của đó","1"
"Máy hiện tại dùng tốt. Nhân viên lắp ráp rất nhiệt tình.","1"
"Cục nóng hơi ồn","1"
"Bị hư bữa rồi nhé","0"
"Tốt","1"
"Xài rất là OK ổn áp luôn","1"
"Rất tốt","1"
"Rất tốt","1"
"Ok","1"
"Rất tốt","1"
"Cục nóng quá ồn, kêu vù vù như máy công nghiệp vậy.gây khó chịu.","0"
"Mới sử dụng thấy ổn, về độ bền và ổn định thì thời gian sau mới đánh giá được","1"
"em đặt hàng online cái máy lạnh này, em muốn huỷ đơn ạ","1"
"Làm mát nhanh máy xài tốt khửu mùi tuyệt vời lun","1"
"Giao hàng không đúng sản phẩm khách hàng đặt. mà đi đổi thì chất lượng thùng bị xước,móp, lệnh dây đay thùng. lắp ráp đấu dây điện thì không đúng, đi sai dây. còn quấy dây đồng với ống nhựa nước còn kẻ hở thiếu cổ dê nhựa. nói chung lại quá tệ.","0"
"OK rất tốt","1"
"Ok","1"
"Cục nóng kêu to quá","1"
"Tạm ổn thôi nói chung cục nóng ồn quá Còn mọi thứ ok","0"
"Rất OK ạ","1"
"Hien tai thi may rat hoat dong êm lam lanh nhanh . Nhan vien nhiet tinh de thuong . Đay la minh con dakin thứ 2 từ đien may xanh","1"
"Mới lắp hôm nay thấy thì làm nhanh đấy nhưng về lâu dài thì chưa biết có ồn hay không","1"
"Dùng 3 tuần thấy máy chạy êm làm lạnh nhanh. Nhân viên bán và kỹ thuật lắp nhiệt tình. Tiền nào chất lượng đó","1"
"Máy lạnh xài tốt nha mọi người, có rất nhiều chế độ để cài đặt lựa chọn phù hợp. Tiết kiệm năng lượng, lọc không khí, vận hành êm, có mắt thần để tự điều chỉnh nhiệt độ cho căn phòng.","1"
"Dịch vụ giao hàng không đúng hẹn cũng Không có 1 cuộc gọi báo","0"
"Máy chạy êm và cực mát .","1"
"Thoải mái, dễ chịu","1"
"Máy sử dụng rồi OK","1"
"Tốt lắm","1"
"Cục nóng ồn quá","0"
"May lanh thi ôn nhưng đô moc thi bâm kg co ăn","0"
"So tốt","1"
"Máy Sài tốt","1"
"Hai lòng","1"
"để chế độ gió hết mức máy kêu to, đèn tín đèn nguồn hiệu sáng quá, ko có nút tắt đèn nguồn cũng bất tiện, mình phải lấy băng keo dán lại mới đỡ chói mắt vào ban đêm","0"
"Cục nóng kêu to quá, như máy cày, lắp máy lạnh mà hàng xóm phản ánh liên tục bảo máy lạnh kêu rất to không ngủ được","0"
"Tốt.rất tốt","1"
"Lúc đầu mới mua về chạy êm.qua 10 ngày thì khởi động máy lên dàn nóng kêu hơi to và có tiếng kêu leng xeng giống như có viên bi ở trong dàn nóng vậy . Khi đủ nhiệt độ ở trong phòng thì dàn nóng chạy êm + hết kêu leng xeng . khi làm lạnh thì dàn nóng kêu xeng xeng đủ nhiệt thì thôi không kêu nữa","1"
"Chạy chế độ dàn lạnh chạy êm 10 ngày sau có tiếng ồn lớn nghe lạch cạch lạch cạnh","0"
"Máy lạnh không kết nối wifi điều khiển qua điện thoại được rất tiếc chúc","1"
"Máy sử dụng rất tốt, tiết kiệm điện, chạy êm ,nhân viên lắp đặt nhiệt tình.","1"
"Dịch vụ tệ","0"
"Làm lạnh nhanh chóng, máy chạy êm. Tôi rất thích","1"
"Sp tốt","1"
"Dùng tạm ổn, không có vấn đề gì phát sinh cả","0"
"làm lạnh tốt, mẫu mã đẹp , remote dễ sử dụng , sẽ giới thiệu sản phẩm cho bạn bè, người thân","1"
"Sp tốt, và êm","1"
"Sp tốt","1"
"Máy lạnh chạy tốt, êm không có phát sinh gì","1"
"SP tốt, êm","1"
"mẫu mã đẹp, gọn gàng, làm lạnh nhanh , sẽ giới thiệu sản phẩm cho bạn bè, người thân","1"
"Sp tốt","1"
"cũng bình thường","1"
