"data","label"
"Êm + mượt","1"
"Điện thoại hay lỗi đen màn hình khi có người gọi đến, toàn phải tắt đi gọi lại","0"
"Mình vừa mua máy hôm qua , có chính sách thêm 100k lỗi được đổi mới trong 1 năm , sao tôi ko có ai tư vấn vậy","1"
"Xài gần 1 năm rồi pin vẫn 100% nhe mấy ní. 17 sắp ra rồi nhưng 16 vẫn đẹp hơn. Múc liền 16 đi mấy ní ơi","1"
"Mua ngày 23/7 ,hôm thứ 7 vừa rồi chụp ảnh ko nhìn thấy màn hình nh vẫn thấy có ảnh, mấy tiếng sau thì lại chụp bt. như này là lỗi gì Dmx Loa cũng hơi bé. Nhiều khi nghe gọi khó nghe.","0"
"Tôi có mua 1 ip 16prm bản 256 màu đen tại thế giới di động chỗ cầu lim thành phố ninh bình đã đổi đến cái thứ 6 vì lỗi gọi tới đen màn nhân viên tư vấn đổi sang màu vàng tôi đã nghe theo và đổi sang màu vàng nhưng vẫn bị lỗi hiện tại tôi đã đổi đến cái thứ 8 trong vòng 3 tháng khi tôi đòi hoàn tiền nhân viên k cho bắt tôi mất 20% tiền . Tôi viết bài đánh giá thì có nhân viên gọi điện sẽ giải quyết cho tôi trước 17h ngày 21 tháng 8 2025 . Nhưng k thấy gì tôi rất k hài lòng về cách phục vụ này . Bài viết trước của tôi đã bị xoá","0"
"pin sụt rất nhanh , sẽ theo dõi trong 1 ngày nếu không ổn sẽ đem ra cửa hàng để check lại","0"
"Cho em hỏi dây sạc điện thoại iphone 16 có bảo hành hong ạ","1"
"tụt pin nhanh hơn tụt quần. bỏ gia 30tr mà như mua cái đt 3tr.","0"
"Mình dùng cảm thấy chuyển động ko được mượt mà bằng 4g5g khi chơi game liên quân còn khi chuyển sang dùng wifi thì chuyển động mượt mà trong khi đó sóng 4g5g full vạch","0"
"Vừa mua ở thế giới di động Bắc Ninh , Sau một ngày sử dụng , Mình thấy pin trâu hơn con xiaomi 13t của mình . Và giờ mọi thứ vẫn bình thường , sử dụng một thời gian nữa sẽ đánh giá tiếp vì vừa chuyển từ adr Qua ios nên chưa quen với các thao tác lắm . Nhân viên ở cửa hàng rất vui vẻ và nhiệt tình tư vẫn , Ý định trước khi đi mua là Màu trắng đến cửa hàng nghe tư vẫn mua luôn màu Đen .","1"
"cho mình hỏi sao vào saferi k truy cập dc vào các trang wed vậycó phqir bị chặn gì k","0"
"Cho minh hỏi iphone 16 chụp ảnh,,những hình ảnh mới chụp nó không xuất hiện trên ma nó đẳy xuống dưới cùng vậy","1"
"Dùng dc 1 tuần, rất ok, hi vọng ko lỗi gì, pin trâu xài bt 3 ngày mới hết","1"
"máy new đập hộp về để qua đêm không sử dụng,đã tắt wf,4g mà pin tự tụt 7 đến 10% 1 đêm","0"
"Không khác gì với những đời trước là bao, pin cũng không trâu như mong đợi, không xứng đáng với giá 30tr","0"
"Mình muốn bán lại máy ip16prm 256gb mua tại tgdd, mình dùng đc 19 ngày , bên mình thu lại được bao nhiêu vậy shop","1"
