"data","label"
"sản phẩm dùng tốt","1"
"sp tốt 5sao","1"
"5 điểm đồng ý giới thiệu","1"
"sp sử dụng tốt ổn nhiều ng khen, cần hd kết nối tivi sang loa bluetooth nhanh hơn","1"
"Tivi dùng tốt","1"
"Sử dụng tốt","1"
"Sp Sử dụng tốt, sẵn sàng giới thiệu","1"
"Sp Sử dụng tốt, ss giới thiệu","1"
"sản phẩm đang sử dụng tốt","1"
"sản phẩm tốt","1"
"màu sắc được, sp xài được","1"
"sản phẩm dùng tốt, tôi sẽ giới thiệu cho bạn bè người thân","1"
"Dùng tốt, cho full điểm","1"
"sử dụng tốt cho 5 sao","1"
"sản phẩm dùng ok, cho 5 sao","1"
"sử dụng ok, tốt","1"
"Dùng bình thường không lỗi","1"
"Dùng bình thường, để dùng thêm thời gian, cho 10 điểm","1"
"Sử dụng tốt","1"
"Mua cho con trai, dùng ổn, không thấy có phàn nàn gì","1"
"Sản phẩm ổn nhưng độ sáng chưa tốt lắm","1"
"Sản phẩm dùng tốt, sẽ giới thiệu sản phẩm cho bạn bè, người thân","1"
"Sử dụng tốt , ổn định","1"
"mới dùng 1 thời gian chưa lâu nhưng thấy ổn","1"
"4 Sản phẩm tốt nhưng loa hơi nhỏ","1"
"mới sử dụng , chưa đánh giá đc nhiều","1"
"Mới sử dụng chưa lâu nhưng tam thời thấy ổn","1"
"sản phẩm sử dụng tốt,sẽ giới thiệu sản phẩm cho bạn bè, người thân","1"
"sản phẩm sử dụng ổn","1"
"sản phẩm 5/5","1"
"sử dụng tốt","1"
"sản phẩm sử dụng êm","1"
"sản phẩm dùng tốt","1"
"Sp Tốt","1"
"hình xem được, âm thanh nghe được","1"
"Sản phẩm sài tốt","1"
"Sản phẩm tốt","1"
"Xem ổn chấm 4,5 điểm nha 0,5 chưa sử dụng nhiều nên sẽ đánh giá thêm sau","1"
"sử dụng tốt, đã mua 3 cái rồi, sẽ giới thiệu đến bạn bè , người thân","1"
"khách đánh giá sản phẩm tốt","1"
"sản phảm dùng tốt","1"
"sp tốt, nv nhiệt tình , đánh giá 5 sao","1"
"nvien nhiệt tình, sản phẩm tốt","1"
"Sử dụng tốt, chưa xảy ra tình trạng gì","1"
"dùng ổn, 5 sao","1"
"sử dụng tốt","1"
"dùng thấy tốt . cũng giới thiệu người thân ,","1"
"hình ảnh đẹp, 5 sao","1"
"Màn đẹp, loa tạm ổn chấm tạm 8đ thôi","1"
"5 sản phẩm sử dụng tốt , tiếng nghe tốt","1"
"sản phẩm tốt, đang sử dụng bình thường","1"
"Sản phẩm tốt, không thấy bị vấn đề gì","1"
"sản phẩm tốt chưa có ý kiến gì cả","1"
"sản phẩm tốt cho 10 sao luôn","1"
"sử dụng tốt 5 sao","1"
"sẩn phẩm tốt","1"
"Sử dụng tốt cho 5 sao","1"
"sản phẩm sài tốt , tôi sẽ giới thiệu người thân bạn bè","1"
"sản phẩm tốt","1"
"Sản phẩm sử dụng tốt, ổn định trong tầm giá","1"
"sản phẩm dùng ok, sẽ giới thiệu bạn bè","1"
"sản phẩm dùng ok , sẽ giới thiệu cho người thân","1"
"Sp OK","1"
"sản phẩm dùng ok, sẽ giới thiệu người thân bạn bè","1"
"sản phẩm tốt, sẽ giới thiệu người thân","1"
"sản phầm dùng tốt, sẽ giới thiệu người thân","1"
"Sản phẩm sử dụng tốt nhưng cảm thấy không nét bằng lúc xem TV trưng bày ở ngoài của hàng","1"
"Sản phẩm sử dụng tốt, sẽ giới thiệu đến bạn bè , người thân","1"
"Sp tốt kết hợp với loa karaoke tuyệt vời","1"
"Sản phẩm tốt, ổn","1"
"sản phẩm rất tốt, cho 5 sao, nhân viên bán hàng nhiệt tình và có thể giới thiệu thêm cho người thân mua sản phẩm này","1"
"sản phẩm dùng tốt","1"
"sản phẩm tốt,chưa có ý kiến gì cả","1"
"sản phẩm dùng tốt","1"
"sản phẩm dùng tốt","1"
"sản phẩm tốt","1"
"sản phẩm tốt","1"
"sản phẩm tốt","1"
"sản phẩm dùng tốt","1"
"sản phẩm dùng cũng được, không biết sau này như nào","1"
"tuyệt vời nhà nhà người người nên mua sản phảm dùng","1"
"Sản phẩm bật lên nhanh sài tốt","1"
"sản phẩm dùng tốt","1"
"Xem thấy ổn, nhưng chưa thấy gì nổi trội ở tivi nên chấm 4/5 sao thôi","1"
"Màn hình lúc nét lúc hơi ảo chưa biết là do video coi hay màn hình, nhưng đánh giá chung là ổn","1"
"sản phẩm tốt, sẽ giới thiệu cho người thân","1"
"SP sử dụng ổn có nhiều tính năng đang tìm hiểu thêm","1"
"Sử dụng bình thường không lỗi","1"
"sản phẩm sài vài tháng chưa có tình trạng bất ổn nào, sài ổn","1"
"Sản phảm dùng tốt, màng hình đẹp","1"
"sản phẩm tốt, sẽ giới thiệu sản phẩm này cho bạn bè, người thân","1"
"Sản phẩm tốt, xem ok đó","1"
"Mới sử dụng thấy ổn chưa phát sinh lỗi gì, về lâu dài chưa biết","1"
"Đạt chất lượng","1"
"Sài thấy tốt đấy, tôi mới giới thiệu vài ông bạn mua rồi","1"
"sản dùng tạm được","1"
"cảm thấy sẩn phẩm cũng tốt","1"
"Mới sử dụng nên coi sản phẩm cũng tốt, xem được","1"
"Sử dụng tốt","1"
"Sản phẩm xem sắc nét, hài lòng về chất lượng sản phẩm","1"
"Sản phẩm rất tốt, sẽ giới thiệu sản phẩm cho bạn bè, người thân","1"
