"data","label"
"tốt sử dụng ổn","1"
"chất lượng nhé","1"
"khách báo sp ok","1"
"sp dùng tốt","1"
"dùng tốt","1"
"sản phẩm tạm ổn , tôi sẽ giới thiệu sản phẩm cho bạn bè, người thân","1"
"Dùng ổn, không thấy cần góp ý gì","1"
"Cho 8 điểm, sản phẩm tốt, dùng ổn định","1"
"sản phẩm dùng tốt, ổn định , sẽ giới thiệu sản phẩm cho bạn bè, người thân","1"
"sản phảm sử dụng bình thường , chưa phát sinh vấn đề gì","1"
"sử dụng ổn , chưa phát sinh lỗi gì","1"
"sử dụng ok , tốt 5 sao","1"
"tivi sử dụng mượt , màn hình sắc nét","1"
"màu không bằng tivi sony cũ ở nhà đang xử dụng , phục vụ nhiệt tình","1"
"sp tốt 5sao nhung giọng nói hơi kỳ kỳ","1"
"Sản phẩm mẫu mã đẹp, sử dụng tốt","1"
"sp ok, sẽ giới thiệu người thân","1"
"Chấm cho tivi được 4,5 điểm nha do coi lâu lâu bị load video hơi lâu mà cũng chưa rõ do mạng hay sao nữa","1"
"Sản phẩm sử dụng được, tốt","1"
"sản phẩm bình thường","1"
"sử dụng ok , tốt đánh giá 5 sao","1"
"dùng bình thường, loa hơi nhỏ hơn tivi samsung","1"
"sp dùng ok, sẽ giới thiệu bạn bè","1"
"Mẫu mã đẹp, sử dụng tốt","1"
"cho 10 điểm","1"
"sản phẩm xài cũng được , màu sắc đẹp","1"
"xài tốt","1"
"Sản phẩm sử dụng tương đối ổn","1"
"dùng được, ổn định","1"
"sản phẩm bình thường tốt","1"
"dùng bình thường, 5 sao","1"
"sản phẩm dùng tốt","1"
"OK DÙNG ĐƯỢC","1"
"Sản phẩm hoạt động ổn định tốt, nhưng màn hình chất lượng chưa được cao chưa hài lòng lắm","1"
"sử dụng ổn cho 5 sao","1"
