"data","label"
"5 Sản phẩm sử dụng được","1"
"4 sao tốt","1"
"tốt 5 sao","1"
"5 sao . man hình âm thanh tốt","1"
"dùng thấy tốt ok hai long","1"
"tôt 5 sao","1"
"5sao mua cho người thân dùng thấy tốt","1"
"ổn cho 4sao","1"
"sản phẩm tốt cho 5 Sao","1"
"cảm thấy tốt hai long","1"
"4sao dùng ổn","1"
"dùng thấy tốt","1"
"dùng ổn 5sao","1"
"kh ok 5sao ổn","1"
"5 sao","1"
"man hinh tốt sài ok","1"
"5sao sản phẩm tốt","1"
"dúng thấy ổn tốt","1"
"man hinh tốt ổn định","1"
"sp tốt","1"
"sản phẩm dùng tốt","1"
"sp tốt, sẽ giới thiệu cho người thân","1"
"sản phẩm dùng tốt","1"
"Sản phẩm tốt","1"
"sản phẩm sử dụng tốt ,âm thanh được","1"
"sp tốt, sẽ giới thiệu cho người thân","1"
"sp tốt, sẽ giới thiệu cho ngườ thân","1"
"sản phẩm dùng tốt","1"
"dùng tốt","1"
"sản phẩm tốt","1"
"dùng ok","1"
"sp tốt, sẽ giới thiệu cho bạn bè","1"
"sản phẩm dùng đẹp , nhưng màu sắc chưa hợp ý","1"
"Sản phẩm tốt, oki","1"
"sp tốt, sẽ giới thiệu cho người thân","1"
"dùng ok","1"
"sp ok, giới thiệu cho người thân","1"
"sản phẩm cho 5 sao","1"
"sp tốt, sẽ giới thiệu cho người thân","1"
"sp tốt, giới thiệu cho người thân","1"
"sp tốt, sẽ giới thiệu cho bạn bè","1"
"sp tốt, sẽ giới thiệu cho bạn bè","1"
"sp tốt, sẽ giới thiệu cho bạn bè","1"
"sp tốt, sẽ giới thiệu cho người thân","1"
"sp tốt, sẽ giớ thiệu cho người thân","1"
"sp tốt, sẽ giới thiệu cho người thân","1"
"sp tốt, sẽ giới thiệu cho người thân","1"
"sp đánh giá 5","1"
"Tivi sử dụng êm lắm, màu sắc đẹp, ưng ý, quá tốt , quá đẹp","1"
"sản phẩm dùng tốt, mở hơi lâu lên","1"
"sản phẩm tốt, âm thanh hay","1"
"tv cũng ổn, hình ảnh đẹp","1"
"Sử dụng tốt","1"
"Sử dụng tốt","1"
"đã mua 2 máy , sản phẩm tốt","1"
"Sử dụng được","1"
"Mẫu đẹp, hiên đại","1"
"Sử dụng tốt","1"
"sản phẩm , nhân viên nhiệt tình","1"
"sài tốt ổn , 5 sao","1"
"sử dụng ổn định , màn hình bình thường","1"
"Dùng rất thích , nói chung là sản phẩm tốt","1"
"TỐT .","1"
"Sản phẩm sử dụng bình thường , ổn , không có điểm chê gì","1"
"Sản phẩm tốt,sẽ giới thiệu sản phẩm cho bạn bè, người thân","1"
"dùng tạm ổn, chỉ là cảm thấy khi tắt tivi thì màn hình đen nhưng không đều","1"
"sản phẩm dùng tốt","1"
"dùng tốt, không có gì cần góp ý","1"
"sản phẩm ok, màn hình sắc nét","1"
"Dùng tốt, đã giới thiệu cho người thân mua","1"
"Sản phẩm tốt","1"
"sản phẩm bình thường , âm thanh cũng được","1"
"5sao . sp tốt","1"
"Sản phẩm dùng tốt","1"
"sản phẩm dùng ok lắm","1"
"sp tốt, sẽ giới thiệu cho người thân","1"
"sp tốt, sẽ giới thiệu đến người thân","1"
"sản phẩm dùng tốt","1"
"sp tốt, sẽ giới thiệu đến người thân","1"
"tivi tốt nhưng âm thanh chưa được hay so với tivi samsung, chấm được 4 sao","1"
"sản phẩm dùng tốt","1"
"sp tốt, sẽ giới thiệu cho người thân","1"
"sản phẩm dùng tốt","1"
"dùng tốt hơn con LG cũ, cho 9/10","1"
"chia sẻ với bạn bè","1"
"sản phẩm ổn định, xem tốt","1"
"ít sử dụng cho 4 sao đợi theo dõi thêm một thời gian nữa","1"
"Sử dụng tốt","1"
"Sản phẩm tốt 5sao","1"
"sản phẩm tốt","1"
"dùng nét","1"
"sản phẩm này dùng tốt","1"
"máy tốt","1"
"đã mua 2 cái cho người thân","1"
"TIVI NANOCELL LG 55NANO80ASA Dùng rất tốt, hình ảnh âm thanh rõ ràng","1"
"sản phẩm ổn , bình thường","1"
"sp sử dụng tốt","1"
"giới thiệu cho bạn bè","1"
"Sản phẩm tốt tuyệt đối","1"
"dùng được","1"
"màn hình nét , âm thanh rỏ","1"
"Sản phẩm tốt","1"
"sản phẩm dùng tốt","1"
"Dùng tốt, ổn định, do màn hình lớn nên hình ảnh có thể ko sắc nét bằng dòng kích thước nhỏ hơn","1"
"sử dụng chưa có lỗi gì , nv phục vụ chu đáo , sản phẩm ok","1"
"Hình ảnh nét , âm thanh rõ ràng , thao tác sử dụng cũng dễ ... 5 sao","1"
"Chưa dùng được lâu nhưng thấy ổn, tốt","1"
"Dùng ổn định , cho 5","1"
"sản phẩm đươc, hình ảnh đẹp","1"
"sp tốt, sẽ giới thiệu cho người thân","1"
"Sản phẩm được","1"
"sắc nét, âm thanh tiếng thanh , hài lòng về sản phẩm","1"
"dùng được","1"
"Đang sài bình thường, tốt","1"
"sp tốt, sẽ giới thiệu cho người thân","1"
"sản phẩm tốt, hình ảnh đẹp","1"
"sản phẩm ổn định , bình thường","1"
"dùng cũng được","1"
"Mấy đứa nhóc ở nhà nó coi nhiều thấy đẹp, tốt","1"
"sản phảm dùng tốt","1"
"tạm ổn, sài nhà có ông sài nhiều chưa thấy nói gì","1"
"màn đẹp, loa to sài tốt","1"
"Ok, cho 5 sao","1"
"sản phẩm tốt","1"
"sài ổn định, 5 sao","1"
"Sản phẩm sài ổn, ít xem nên chưa đánh giá được nhiều","1"
"DÙNG TỐT, DÙNG 1 THỜI GIAN NỮA XEM NHƯ NÀO","1"
"sản phẩm tốt","1"
"sp tốt, sẽ giới thiêu cho người thân","1"
"ok","1"
"sản phẩm tốt","1"
"sản phẩm sử dụng tốt","1"
"sản phẩm ổn , âm thanh bình thường","1"
"sử dụng ổn chưa gặp vấn để gì","1"
"sp tốt, sẽ giới thiệu người thân","1"
"Dùng tốt","1"
"sử dụng tốt","1"
"màn hình sắc nét , ẩm thanh ổn định","1"
"Sử dụng ok","1"
"Sản phẩm ok","1"
"sp tốt đánh giá 5","1"
"sp tốt đánh giá 5","1"
"sản phẩm sử dụng tốt đánh giá 5","1"
"sản phẩm cũng được , màn hình âm thanh bình thường","1"
"sản phẩm dùng tốt","1"
"Dùng rất tốt, hình ảnh âm thanh rõ ràng","1"
"sản phẩm dùng tốt","1"
"màn hình nét , chất lượng nhạy","1"
"sản phẩm dùng tốt","1"
