"data","label"
"Sao mình tắt tivi trên điều khiển không được. Xin hỗ trợ gấp nhé","1"
"Múa được 6t thấy ok","1"
"Đáng mua. Thiết kế đẹp hình ảnh nét. Với giá này thì quá tuyệt vời. K cần phái cái mấy trục làm j cả","1"
"Tốt, màn đẹp","1"
"Tivi to đẹp, giá tốt","1"
"Xài tạm ổn ok","0"
"Giao hàng tận tình chu đáo chất lượng ok. Độ bền chờ thời gian sử dụng.","1"
"Được","1"
"Sản phẩm tầm trung đáng mua xứng đáng túi tiền","1"
"Tivi sd ok, kết nổi mạng ổn và nhanh hơn LG nhiều.","1"
"Tốt","1"
"thấy tốt, nhưng cần thời gian trải nghiệm thêm","1"
"Tivi màu đẹp sử dụng tốt","1"
"Sản phẩm màu sắc rất đẹp giá săn lại đc giá rẻ dễ sử dụng nên mua nha mn","1"
"Màu sắc đẹp , chỉ có hơi phiền là nó nói nhiều quá","1"
"Đang sử dụng tốt","0"
"Đang sử dụng vẫn ổn","1"
"Tivi chất lượng","1"
"Dang sử dụng cảm thấy tốt chất lượng","1"
"Sẽ giới thiệu cho bạn bè","1"
"Sản phẩm đang sử dụng tốt","1"
"Sản phẩm chất lượng","1"
"Sản phẩm tốt Dịch vụ chất lượng","1"
"Tivi sử dụng tốt","1"
"Tivi sử dụng tốt","1"
"Đang sử dụng tốt","1"
"Sản phẩm đang sử dụng tốt","1"
"Sản phẩm chất lượng đang sử dụng rất tốt","1"
"Tivi tốt đang sử dụng OK","1"
"Sản phẩm tốt chất lượng cho điểm tối đa","1"
"Sẽ giới thiệu cho bạn bè","1"
"Giao diện đẹp dễ sử dụng cho người lớn tuổi","1"
"Đang sử dụng tivi hoạt động tốt","1"
"Sẽ giới thiệu cho bạn bè","1"
"Tivi sử dụng tốt","1"
"Sản phẩm của Điện Máy Xanh tuyệt vời","1"
"Sản phẩm đang sử dụng tốt","1"
"Sản phẩm tốt","1"
"Tivi đẹp sắc nét","1"
"Tivi tốt","1"
"Sản phẩm tốt sẽ giới thiệu cho bạn bè","1"
"Tivi tốt chất lượng","1"
"Sản phẩm tốt chất lượng","1"
"Tốt sẽ giới thiệu cho bạn bè","1"
"Sản phẩm sử dụng ổn","0"
"Sản phẩm đang sử dụng tốt","1"
"Sẽ giới thiệu cho bạn bè","1"
"Sản phẩm ổn","0"
"Sản phẩm tốt","1"
"Tốt sẽ giới thiệu cho bạn bè","1"
"Sản phẩm tốt chất lượng","1"
"Tivi đẹp sắc nét","1"
"Đang sử dụng cảm thấy tốt hài lòng","1"
"Tivi sử dụng tốt chất lượng","1"
"Tivi tốt sẽ giới thiệu cho bạn bè","1"
"Sản phẩm chất lượng","1"
"Sản phẩm tốt","1"
"Sản phẩm tốt ưng ý","1"
"Sản phẩm tốt","1"
"Sản phẩm sử dụng tốt","1"
"Tivi tốt chất lượng","1"
"Đang sử dụng sản phẩm tốt chất lượng","1"
"Sẽ giới thiệu cho bạn bè","1"
"Sẽ giới thiệu cho bạn bè","1"
"Sản phẩm đang sử dụng rất tốt","1"
"Chỉ dùng sản phẩm của SamSung Sản phẩm chất lượng","1"
"Sản phẩm đang sử dụng tốt","1"
"Đang sử dụng tốt Sẽ sản phẩm cho bạn bè","1"
"Đang sử dụng cảm thấy sản phẩm tốt","1"
"Sản phầm tốt Đang sử dụng Ok","1"
"Sản phẩm chất lượng","1"
"tốt","1"
"Sản phẩm sử dụng tốt","1"
"Tốt sẽ giới thiệu bạn bè","1"
"Sẽ giới thiệu cho bạn bè","1"
"Sẽ giới thiệu cho bạn bè","1"
"Sản phẩm chất lượng","1"
"Tivi hình ảnh đẹp sắc nét","1"
"Tivi tốt chất lượng","1"
"Sản phẩm chất lượng sẽ giới thiệu cho bạn bè","1"
"Tốt sẽ giới thiệu cho bạn bè","1"
"đang sử dụng tốt","1"
"Tivi tốt","1"
"Sản phẩm ok chất lượng","1"
"Sản phẩm tốt","1"
"Tốt","1"
"Sẽ giới thiêu bạn bè","1"
"Sản phẩm tốt","1"
"Sản phẩm tốt chất lượng","1"
"Đang sử dụng tốt","1"
"Sẽ giới thiệu cho bạn bè","1"
"Sản phẩm tốt","1"
"Sẽ giới thiệu cho bạn bè","1"
"Đang sử dụng bình thườn ổn","0"
"Vẫn đang sử dụng tốt","1"
"Sản phẩm sử dụng được","1"
"Sẽ giới thiệu cho bạn bè","1"
"Tivi sử dụng tốt","1"
"Sẽ giới thiệu cho bạn bè","1"
"Đang sử dụng tốt","1"
"Tivi sử dụng ổn","0"
"Hình ảnh sắc nét","1"
"Tivi tốt , đang sử dụng cảm thấy hài lòng","1"
"Tivi sử dụng tốt","1"
"Hàng chính hãng chất lượng sử dụng tồt","1"
"Tivi sử dụng ổn sẽ giới thiệu cho người thân","1"
"Hình ảnh đẹp nét","1"
"Hình ảnh đẹp sắc nét","1"
"Sản phẩm sử dụng tốt","1"
"Rất tốt","1"
"Đang sử dụng rất tốt","1"
"Tốt sẽ giới thiệu cho người thân","1"
"Sản phẩm sử dụng bình thường","0"
"Đang sử dụng vẫn tốt","1"
"Đang sử dụng vẫn tốt","1"
"Tivi sử dụng tốt","1"
"Tivi tốt ok","1"
"Sẽ giới thiệu cho bạn bè","1"
"Rất hài lòng về sản phẩm","1"
"Tivi đang sử dụng tốt","1"
"Sản phẩm sử dụng tốt","1"
"Sản phẩm sử dụng tốt","1"
"Sản phẩm tốt chất lượng","1"
"Sản phẩm sử dụng tốt","1"
"Sản phẩm sử dụng tốt","1"
"Sản phẩm sử dụng ổn","1"
