"data","label"
"TV nét , loa to , nhân viên lắp đặt nói chuyện dễ thương và lịch sự.","1"
"Điện máy xanh treo đầu dê bán thịt chó, khuyến mại 12 tháng gói K+.... Nhưng chỉ xem được kênh phổ thông như app VTV Go","0"
"TV thường xuyên mất kết nối mạng, dù mình dùng dây mạng LAN","0"
"tivi kết nối mạng wifi được, mà không mở được youtube và ứng dụng khác, 12 tiếng sau khi mở tivi mới sử dụng được, nhiều lúc phải tắt mạng kết nối lại wifi mới sử dụng và mở youtube hoặc FPT truyền hình được. chán","0"
"sao mở vieON VIP không được vậy shop","1"
"TV ổn nhưng gói VIP không được kích hoạt","0"
"Mới thời gian ngắn, nên chưa đánh giá được.","0"
"Cảm nhận ban đầu ti vi to, hình ảnh chân thật, âm thanh nghe rất hay.","1"
"Tivi rất OK . Đã được nhân viên bộ phận chăm sóc khách hàng hỗ trợ nhiệt tình","1"
"Tivi Sài rất tốt","1"
"Ok","1"
"Tuyệt","1"
"Ok","1"
"Tốt","1"
"Tốt","1"
"Cũng ổn","1"
"Tốt","1"
"Mua hàng mới mà làm ăn sống nhăng","0"
"","1"
"","1"
"","1"
"","1"
"","1"
"","1"
