"data","label"
"TV mua chưa được nửa năm đã bị hỏng, không có âm thanh.Chất lượng rất tệ","0"
"Tại sao tivi 16.990.000 lại kêu chuyển khoản 17.390.000 ròi lác xuất hóa đơn nói e xuất hóa đơn 16.990.000 với hóa đơn 390.000 để chị thêm 1 năm bảo hành.","0"
"Đáng tiền, tv rất đẹp hơn hẳn tv hàn ,samsung lg ko bằng được, cảm ơn nhân viên thế giới di động nhất nhiệt tình, bạn nào mua TV nên nhờ nhân viên mở nhiều tv cạnh nhau cùng 1 video cùng 1 lúc xem mới so sánh được màn nào đẹp màu sắc thật, ra tận siêu thị mua còn được giảm giá rẻ hơn cả mua online","1"
"Không kết nối Bluetooth với loa được","0"
"Tivi bị lỗi đmx và hãng sony ko bảo hành cho gia đình","0"
"Ai mua tivi này nên cẩn thận, khi dò kênh kỹ thuật số muốn sắp xếp lại vị trí kênh theo ý của mình để dễ mở trên dòng tivi này không làm được việc đó, sắp xếp lại vị trí kênh theo ý mình xong, khi tắt tivi mở lại thì các kênh lại nhảy về vị trí mặc định chứ không theo sắp xếp. Bảo hành của Sony cũng bó tay với lỗi này luôn. Nên ai muốn mua tivi này nên cân nhắc.","0"
"tivi màn hình đẹp, sắc nét","1"
"tivi xài tốt, chưa có gì xảy ra","1"
"tivi ổn định","1"
"mẫu mã đẹp, tivi ổn ok","1"
"tivi hình ảnh chuẩn, nét","1"
"tivi tốt, hình ảnh đẹp rõ nét","1"
"tivi hoạt động tốt, hình ảnh đẹp","1"
"tivi tốt, dùng ok","1"
"không biết do cáp hay sao mà xem bằng mạng internet thì rõ, còn coi đài ở tivi thì bị mờ, không rõ","1"
"tivi màn hình đẹp, được","1"
"tivi ngon, xài tốt lắm","1"
"tivi dùng tốt, cho 4 sao để theo dõi thêm","1"
"sản phẩm tốt lắm","1"
"tivi xài tốt, đẹp","1"
"tivi hoạt động tốt, xài được","1"
"tivi xài ok","1"
"tivi hoạt động tốt","1"
"tivi cũng được, cái màu chưa ưng ý","1"
"tivi sắc nét, cũng đẹp","1"
"tivi hoạt động tốt, được, đẹp","1"
"tivi bây giờ ok rồi, được","1"
"tivi hoạt động tốt, không có vấn đề gì cả","1"
"tivi hoạt động tốt, màn hình đẹp","1"
"tivi hoạt động tốt","1"
"tivi đẹp rõ nét, mẫu mã ok","1"
"tivi hoạt động tốt, mọi thứ đều tốt hết","1"
"tivi đẹp, sắc nét","1"
"tivi hình ảnh đẹp, sắc nét","1"
"hàng ở điện máy xanh tốt lắm, tivi ok lắm","1"
"tivi hoạt động tốt, hình ảnh đẹp","1"
"sản phẩm hoạt động tốt, nhưng mà chỉnh hình ảnh so với tivi đời cũ thì không bằng, đời cũ màu sắc sắc nét đẹp hơn","1"
"tivi xài cũng được","1"
"tivi cũng được","1"
"tivi xài tốt, hình ảnh đẹp lắm, mình rất thích Sony","1"
"tivi hoạt động tốt, hình ảnh được, ok","1"
"sử dụng bình thường","1"
"tivi hoạt động tốt, hình ảnh đẹp","1"
"tivi hình ảnh đẹp, sắc nét, âm thanh nghe sướng lắm, ngon khỏi bàn","1"
"tivi đẹp, âm thanh hay","1"
"tivi hình ảnh đẹp, hoạt động cũng tạm được","1"
"tivi hình ảnh đẹp, âm thanh được","1"
"hình ảnh tivi sắc nét, âm thanh hay","1"
"tivi được, xem ok","1"
"tivi hoạt động tốt, không có vấn đề gì cả","1"
"tivi hoạt động bình thường, sắc nét","1"
"tivi bình thường, không phải loại cao cấp nên mình đánh giá 4 sao","1"
"xài ngon lắm, tivi ok","1"
"nói chung tivi xài tốt, ổn","1"
"trước mắt thì thấy sản phẩm hoạt động tốt, ok","1"
"tivi hoạt động tốt, các thứ đều sắc nét, ok","1"
"tivi hoạt động thường, hình sắc nét ok","1"
"tivi đời mới này hoạt động tốt rồi, xem rất ok","1"
"tivi sắc nét","1"
"tivi hoạt động bình thường tốt, ok","1"
"tivi hình ảnh sắc nét, SONY thì đỉnh rồi","1"
"tivi xài bình thường","0"
"tivi đẹp, xài thấy cũng được","1"
"tivi hình ảnh, âm thanh vẫn ổn","1"
"hình ảnh sắc nét, âm thanh hay","1"
"tivi tốt, nét","1"
"tivi ổn, màn hình nét, tiếng cũng được","1"
"tivi đang xem bị cúp điện thì lát sau mở lại kết nối mạng rất lâu, không nhạy","1"
"màn hình đẹp, sắc nét, rất ok","1"
"tivi xài ok, hoạt động tốt nha","1"
"tivi coi cũng được, màn hình cũng được","1"
"tivi tốt, xài ok","1"
"màn hình sắc nét đẹp, âm thanh hay","1"
"tivi bình thường","1"
"sản phẩm bình thường, cái điều khiển khó xài không giống như đời xưa, ví dụ muốn bấm kênh 22 là chỉ cần bấm số 22 là ra, còn này phải bấm từng kênh. Màn hình để 55inch mà cảm giác nhỏ hơn cái tivi cũ của mình","1"
"tivi xem cũng bình thường","1"
"sản phẩm tốt, nói chung thời gian đầu dùng chưa có dấu hiệu lỗi gì cả","1"
"tivi thì tốt, mà chức năng mình chưa xài quen","1"
"tivi xem tốt ok lắm","1"
"tivi sắc nét, đẹp, xem ok","1"
"sản phẩm tốt, hình ảnh sắc nét","1"
"mọi thứ đều ok, tốt cả","1"
"hiện tại tivi mình xài thấy vẫn ổn, tốt","1"
"màn hình sắc nét, đẹp lắm","1"
"mẹ mình dùng thì đang hát kara bị chập chập, ghi âm ko nhạy. Còn mình mở ytb lên thì nó không tìm kiếm được ưng ý cho lắm, những thiết bị khác mình xài là nói gì lên đó, còn tivi này nhận lệnh chưa được tốt cho lắm","1"
"tivi hoạt động tốt, xài cũng được đó","1"
"sản phẩm tốt, đẹp","1"
"tivi hiện tại dùng tốt, ok","1"
"tivi cũng được, chưa có vấn đề gì hết","1"
"tivi dùng ổn, ok","1"
"tivi xem ngon, ok lắm","1"
"tivi xem ok, tốt","1"
"tivi đẹp, âm thanh hay","1"
"màu sắc đẹp, tivi âm thanh được","1"
"màn hình đẹp, âm thanh ok","1"
"tivi xài cũng được","1"
"tivi xài ổn","1"
"màn hình tivi đẹp, ok","1"
"tivi chất lượng cơ bản cũng được","1"
"sản phẩm tốt, hình ảnh sắc nét, âm thanh hay, rất ok","1"
"tivi ok, hình ảnh đẹp","1"
"tivi xài thấy cũng ổn","1"
"tivi màn hình màu sắc đẹp, âm thanh hay","1"
"tivi hoạt động tốt","1"
"tivi màn hình đẹp, âm thanh hay","1"
