"data","label"
"điện thoại kiểu gì mầ xạc pin cả ngày không đầy khi đùng một ngày đã hết. quấ thất vọng.","0"
"Tôi mới mua điện thoại này hôm 24/02/2025 hôm nay thấy trắng xóa màn hình không nhìn thấy gì nữa , bên mình xem có bảo hành cho tôi không","0"
"điện thoại thì mau hết pin mua được tháng mấy giờ sạc không lên chính sách thì người chi mua được 1 may","0"
"Quá tệ, tgdd bán đồ điểu, còn bảo hành tới tháng 7 mà hư rồi quá thất vọng, thua Nguyễn Kim xa","0"
"Mong tổng đài tu vấn chính sách bảo hành","0"
"Ổn","1"
"Dòng này ra bị lỗi , tự động tắt nguồn rồi bật lại. Mình đã đi đỗi sp khác nhưng về dùng vẫn vậy .","0"
"Đã mua khoảng 2 tháng, nhưng loa đã hỏng không nghe được. Tôi cần liên lạc với cơ sở vôi Lạng Giang để giải quyết","0"
"Mua đến nay được 14 ngày, xài mới 12 ngày nguồn mở lúc lên lúc không, lở xài hết pin sạc là không mở được nguồn luôn. Tôi cần hỗ trợ để trả lại máy.","0"
"Pin rất nhanh hết để k xài 2 ngày đã hết rồi","0"
"Chính sách tào lao,1 người mua 1 máy, người lớn tuổi bắt chạy ra tới cửa hàng mới bán.","0"
"Mua máy điện thoại cho người lớn tuổi bắt đem sim ra mới bán,hỏi NV trả lời 1 người mua 1 máy do qui định cty","0"
"Sản phẩm tốt. Nghe gọi rõ ràng. Pin sử dụng cũng ok","1"
"Mình cần mua 100 máy izi 10. Nhưng không có mục đặt hàng. Vui lòng liên hệ với mình ạ","1"
"Cho m hỏi quy định mới về điện thoại có 4g thì loại điện thoại này có dùng được nữa không hay phải thay điện thoại cảm ứng vào được Internet ạ","1"
"mìn cần 1 vạn máy izi10 lhe minh xxxx860567","1"
"Tot","1"
"Loa to rõ","1"
"Giá Rẻ Phục Vụ Tận Tình","1"
"Khi nghe gọi . Dt ko có loa trong . Loa trong dùng chung với loa ngoài. Khi nghe cuộc gọi loa trong cứ phải quay lưng lại nghe mới rõ. Nếu không thì người bên cạnh nghe rõ hơn cả người cầm điện thoại nghe. Giờ muốn đổi sang đt khác có loa trong riêng được không. Mua về chưa dùng gì. Nay mới cầm test thử","0"
"Dien thoai xai rat tot.","1"
"Dùng Ok thích hợp cho người trung niên ,người già dùng sóng 4g OK","1"
"Pin sạc 99% mãi không đầy. Đã sạc hơn 8 tiếng vẫn ở mức 99%","0"
"Điện thoại của e dùng tốt ạ Có điều pin hơi yếu 1 tý ạ","1"
"Máy nghe to rõ, pin lâu, giá rẻ","1"
