"data","label"
"Bên ĐMX cố tình chỉnh sửa quyền tự chọn giới thiệu cho người khác, thực tế là tôi không chon giới thiệu cho người khác nhưng ĐMX cố tình chỉnh sửa, can thiệp vào quyền lựa chọn của khách hàng, biến thành sẽ giới thiệu cho người khác, dù tivi này cực kỳ tệ","0"
"Cho mình hỏi Cái remod tv bị lỗi tìm kiếm bằng giọng nói có sửa đc k ạ, hay có mua đc remod thay thế k ạ","1"
"Tivi siêu to.Giao hàng nhanh, thợ lắp ráp nhiệt tình, chu đáo","1"
"Chất lượng sản phẩm rất kém, Tivi mới mua đã bị Lỗi màn hình, bật lên màn hình trắng xoá không lên hình. gọi Hãng đến bảo hành thì thái độ Nhân viên của Hãng rất tệ, Hẹn lên hẹn xuống bao nhiêu lâu. thai độ doa nat KH. Một sự trải nghiệm mua hàng tồi tệ ở đây. Mọi người nên cân nhắc k0 nên mua","0"
"Không chiếu được từ điện thoại lên tivi và k bắt được bluetooth","0"
"So tới so lui.. cuối cùng cũng chọn em Aqua 70 in này.. giá rẻ nhất thị trường hiện nay cho 70 in.. hình ảnh tivi màu sắc rất ok nha..","1"
"75 to quá, 65 là vừa, lỡ mua rồi thì thôi","1"
"Tốt trong tầm gia","1"
"Hình ảnh đẹp âm thanh tốt.nhân viên lắp đặt tận tình cho 5 sao...","1"
"cảm nhận thấy on nhe mọi người, nhan viên nhiệt tình. cảm ơn dmz. mong dung dk lâu dài","1"
"Tivi rất đẹp.hình ảnh và âm thanh rất tốt.romot hiện đại thích hợp đa chức năng.vì mới xài được 1 tháng nên chưa nắm rỏ về chất lượng bền.tốt chờ thời gian thử nghiệm mới biết..nói chung về tổng thể là cho 5 sao trước","1"
"Rất tốt trong tầm giá","1"
"Tivi xem rất tốt rất nét chất lượng hình ảnh âm thanh rất tốt về lâu thì chưa biết ra sao cho 5 sao phù hợp với giá tiền và nhu cầu sử dụng của mọi người","1"
